test_code,qc_code,date,analyte,value
PATY,C-PATY1,8/22/2021,phe,60.2
PATY,C-PATY2,8/22/2021,phe,513
PATY,C-PATY3,8/22/2021,phe,1430
PATY,C-PATY1,8/23/2021,phe,59.3
PATY,C-PATY2,8/23/2021,phe,415
PATY,C-PATY3,8/23/2021,phe,1400
PATY,C-PATY1,8/26/2021,phe,51.4
PATY,C-PATY2,8/26/2021,phe,417
PATY,C-PATY3,8/26/2021,phe,1430
PATY,C-PATY1,8/27/2021,phe,53
PATY,C-PATY2,8/27/2021,phe,412
PATY,C-PATY3,8/27/2021,phe,1340
PATY,C-PATY1,8/28/2021,phe,53
PATY,C-PATY2,8/28/2021,phe,442
PATY,C-PATY3,8/28/2021,phe,1370
PATY,C-PATY1,8/29/2021,phe,57.1
PATY,C-PATY2,8/29/2021,phe,429
PATY,C-PATY3,8/29/2021,phe,1360
PATY,C-PATY1,8/30/2021,phe,53.9
PATY,C-PATY2,8/30/2021,phe,426
PATY,C-PATY3,8/30/2021,phe,1300
PATY,C-PATY1,9/3/2021,phe,57.4
PATY,C-PATY2,9/3/2021,phe,452
PATY,C-PATY3,9/3/2021,phe,1410
PATY,C-PATY1,9/4/2021,phe,60.3
PATY,C-PATY2,9/4/2021,phe,410
PATY,C-PATY3,9/4/2021,phe,1390
PATY,C-PATY1,9/5/2021,phe,56.4
PATY,C-PATY2,9/5/2021,phe,415
PATY,C-PATY3,9/5/2021,phe,1430
PATY,C-PATY1,9/6/2021,phe,54.1
PATY,C-PATY2,9/6/2021,phe,425
PATY,C-PATY3,9/6/2021,phe,1360
PATY,C-PATY1,9/9/2021,phe,58.8
PATY,C-PATY2,9/9/2021,phe,432
PATY,C-PATY3,9/9/2021,phe,1320
PATY,C-PATY1,9/10/2021,phe,59.4
PATY,C-PATY2,9/10/2021,phe,407
PATY,C-PATY3,9/10/2021,phe,1300
PATY,C-PATY1,9/11/2021,phe,57.3
PATY,C-PATY2,9/11/2021,phe,455
PATY,C-PATY3,9/11/2021,phe,1400
PATY,C-PATY1,9/12/2021,phe,50.9
PATY,C-PATY2,9/12/2021,phe,443
PATY,C-PATY3,9/12/2021,phe,1380
PATY,C-PATY1,9/13/2021,phe,59.9
PATY,C-PATY2,9/13/2021,phe,468
PATY,C-PATY3,9/13/2021,phe,1360
PATY,C-PATY1,9/16/2021,phe,53.9
PATY,C-PATY2,9/16/2021,phe,412
PATY,C-PATY3,9/16/2021,phe,1420
PATY,C-PATY1,9/19/2021,phe,55.3
PATY,C-PATY1,9/19/2021,phe,54.5
PATY,C-PATY2,9/19/2021,phe,414
PATY,C-PATY2,9/19/2021,phe,434
PATY,C-PATY3,9/19/2021,phe,1320
PATY,C-PATY3,9/19/2021,phe,1380
PATY,C-PATY1,9/20/2021,phe,54.8
PATY,C-PATY2,9/20/2021,phe,429
PATY,C-PATY3,9/20/2021,phe,1490
PATY,C-PATY1,9/23/2021,phe,51.1
PATY,C-PATY2,9/23/2021,phe,435
PATY,C-PATY3,9/23/2021,phe,1470
PATY,C-PATY1,9/24/2021,phe,52.6
PATY,C-PATY2,9/24/2021,phe,431
PATY,C-PATY3,9/24/2021,phe,1470
PATY,C-PATY1,9/25/2021,phe,52.7
PATY,C-PATY2,9/25/2021,phe,411
PATY,C-PATY3,9/25/2021,phe,1530
PATY,C-PATY1,9/26/2021,phe,54.2
PATY,C-PATY2,9/26/2021,phe,434
PATY,C-PATY3,9/26/2021,phe,1450
PATY,C-PATY1,9/27/2021,phe,61.3
PATY,C-PATY1,9/27/2021,phe,62.6
PATY,C-PATY2,9/27/2021,phe,426
PATY,C-PATY2,9/27/2021,phe,433
PATY,C-PATY3,9/27/2021,phe,1300
PATY,C-PATY3,9/27/2021,phe,1250
PATY,C-PATY1,9/30/2021,phe,59.3
PATY,C-PATY2,9/30/2021,phe,477
PATY,C-PATY3,9/30/2021,phe,1390
PATY,C-PATY1,10/1/2021,phe,62.7
PATY,C-PATY2,10/1/2021,phe,439
PATY,C-PATY3,10/1/2021,phe,1430
PATY,C-PATY1,10/2/2021,phe,55.2
PATY,C-PATY2,10/2/2021,phe,421
PATY,C-PATY3,10/2/2021,phe,1440
PATY,C-PATY1,10/4/2021,phe,57.8
PATY,C-PATY2,10/4/2021,phe,454
PATY,C-PATY3,10/4/2021,phe,1350
PATY,C-PATY1,10/7/2021,phe,54.9
PATY,C-PATY2,10/7/2021,phe,428
PATY,C-PATY3,10/7/2021,phe,1380
PATY,C-PATY1,10/8/2021,phe,56.6
PATY,C-PATY2,10/8/2021,phe,439
PATY,C-PATY3,10/8/2021,phe,1400
PATY,C-PATY1,10/9/2021,phe,61.1
PATY,C-PATY2,10/9/2021,phe,510
PATY,C-PATY3,10/9/2021,phe,1360
PATY,C-PATY1,10/10/2021,phe,59.2
PATY,C-PATY2,10/10/2021,phe,462
PATY,C-PATY3,10/10/2021,phe,1380
PATY,C-PATY1,10/11/2021,phe,55
PATY,C-PATY1,10/11/2021,phe,58.7
PATY,C-PATY2,10/11/2021,phe,448
PATY,C-PATY2,10/11/2021,phe,445
PATY,C-PATY3,10/11/2021,phe,1430
PATY,C-PATY3,10/11/2021,phe,1410
PATY,C-PATY1,10/14/2021,phe,53.4
PATY,C-PATY2,10/14/2021,phe,448
PATY,C-PATY3,10/14/2021,phe,1420
PATY,C-PATY1,10/15/2021,phe,66.6
PATY,C-PATY2,10/15/2021,phe,501
PATY,C-PATY3,10/15/2021,phe,1430
PATY,C-PATY1,10/16/2021,phe,63.9
PATY,C-PATY2,10/16/2021,phe,461
PATY,C-PATY3,10/16/2021,phe,1380
PATY,C-PATY1,10/17/2021,phe,59
PATY,C-PATY2,10/17/2021,phe,445
PATY,C-PATY3,10/17/2021,phe,1350
PATY,C-PATY1,10/18/2021,phe,58.1
PATY,C-PATY2,10/18/2021,phe,456
PATY,C-PATY3,10/18/2021,phe,1440
PATY,C-PATY1,10/21/2021,phe,58.4
PATY,C-PATY2,10/21/2021,phe,462
PATY,C-PATY3,10/21/2021,phe,1480
PATY,C-PATY1,10/22/2021,phe,57.8
PATY,C-PATY2,10/22/2021,phe,439
PATY,C-PATY3,10/22/2021,phe,1390
PATY,C-PATY1,10/23/2021,phe,56.8
PATY,C-PATY2,10/23/2021,phe,464
PATY,C-PATY3,10/23/2021,phe,1470
PATY,C-PATY1,10/24/2021,phe,61.7
PATY,C-PATY2,10/24/2021,phe,452
PATY,C-PATY3,10/24/2021,phe,1350
PATY,C-PATY1,10/25/2021,phe,58.2
PATY,C-PATY2,10/25/2021,phe,418
PATY,C-PATY3,10/25/2021,phe,1340
PATY,C-PATY1,10/28/2021,phe,54
PATY,C-PATY2,10/28/2021,phe,463
PATY,C-PATY3,10/28/2021,phe,1440
PATY,C-PATY1,10/29/2021,phe,59.6
PATY,C-PATY2,10/29/2021,phe,458
PATY,C-PATY3,10/29/2021,phe,1490
PATY,C-PATY1,10/30/2021,phe,55.4
PATY,C-PATY2,10/30/2021,phe,504
PATY,C-PATY3,10/30/2021,phe,1400
PATY,C-PATY1,11/4/2021,phe,57.6
PATY,C-PATY2,11/4/2021,phe,464
PATY,C-PATY3,11/4/2021,phe,1480
PATY,C-PATY1,11/5/2021,phe,58.3
PATY,C-PATY2,11/5/2021,phe,442
PATY,C-PATY3,11/5/2021,phe,1540
PATY,C-PATY1,11/6/2021,phe,58
PATY,C-PATY2,11/6/2021,phe,449
PATY,C-PATY3,11/6/2021,phe,1460
PATY,C-PATY1,11/8/2021,phe,65
PATY,C-PATY2,11/8/2021,phe,480
PATY,C-PATY3,11/8/2021,phe,1460
PATY,C-PATY1,11/12/2021,phe,63.2
PATY,C-PATY2,11/12/2021,phe,468
PATY,C-PATY3,11/12/2021,phe,1510
PATY,C-PATY1,11/13/2021,phe,64.2
PATY,C-PATY2,11/13/2021,phe,463
PATY,C-PATY3,11/13/2021,phe,1510
PATY,C-PATY1,11/14/2021,phe,63.5
PATY,C-PATY2,11/14/2021,phe,470
PATY,C-PATY3,11/14/2021,phe,1480
PATY,C-PATY1,11/15/2021,phe,60.4
PATY,C-PATY1,11/15/2021,phe,59.8
PATY,C-PATY2,11/15/2021,phe,440
PATY,C-PATY2,11/15/2021,phe,438
PATY,C-PATY3,11/15/2021,phe,1410
PATY,C-PATY3,11/15/2021,phe,1400
PATY,C-PATY1,11/18/2021,phe,66.6
PATY,C-PATY2,11/18/2021,phe,466
PATY,C-PATY3,11/18/2021,phe,1400
PATY,C-PATY1,11/20/2021,phe,59.8
PATY,C-PATY2,11/20/2021,phe,433
PATY,C-PATY1,11/22/2021,phe,55.1
PATY,C-PATY2,11/22/2021,phe,464
PATY,C-PATY1,11/26/2021,phe,59.6
PATY,C-PATY2,11/26/2021,phe,460
